380	0.12316650221054656
385	0.15316986983869962
390	0.20515411571454645
395	0.2895721852731592
400	0.40837677749956325
405	0.5466169264267705
410	0.6737748156551333
415	0.7571057345651195
420	0.7944600066971762
425	0.8090895597064709
430	0.8165368426873099
435	0.8176926740331493
440	0.8186134067749932
445	0.8204389560227335
450	0.8202188521432895
455	0.8202940283734742
460	0.819589439702342
465	0.8215133701536611
470	0.8202660487432527
475	0.8210475266942688
480	0.8221740807321457
485	0.8216680019540792
490	0.8219279257772232
495	0.8228525317141927
500	0.8204051915677667
505	0.8196967741935485
510	0.8185397322638339
515	0.8183331164606374
520	0.8155133289986997
525	0.8139455757970073
530	0.8113751096669374
535	0.8070630297126158
540	0.80241394189072
545	0.7980631476156891
550	0.793773794378296
555	0.7855947059462984
560	0.7783098605360645
565	0.7710920135105688
570	0.76395729809425
575	0.7571309824503853
580	0.749551412924425
585	0.7462327911943486
590	0.7448307793633372
595	0.7420991025500712
600	0.7373504456717888
605	0.7325240783284103
610	0.7287423163192733
615	0.7275694194961663
620	0.727463069583813
625	0.7279329057720768
630	0.7303299104936578
635	0.729659653941225
640	0.7319263036683664
645	0.7341313756642743
650	0.7360631382453058
655	0.737358095133593
660	0.7407316662106703
665	0.7433872300778251
670	0.7389109784156896
675	0.7387260745925847
680	0.7339954022988505
685	0.7300530431454039
690	0.7298823529411764
695	0.7261529986282578
700	0.7231401687856205
705	0.7204598069328654
710	0.7198535980693288
715	0.720323388379876
720	0.7248674571805006
725	0.7313682964262224
730	0.7411083983730901
735	0.7451007142857142
740	0.7521950197889182
745	0.766689189189189
750	0.7748546828787378
755	0.7887945910290238
760	0.7948212843029637
765	0.800167045206377
770	0.7992329082051565
775	0.803393450881612
780	0.8068399427659457
