380	0.11066085432355231
385	0.13829646747685914
390	0.18341786238981392
395	0.24896612845353427
400	0.32311555216344745
405	0.384622399445215
410	0.4167714465336915
415	0.4288499490777414
420	0.43294902841738747
425	0.4344214868641699
430	0.433643237225871
435	0.43221048655854255
440	0.43120102250625175
445	0.42884537479178236
450	0.42323084075939554
455	0.4214003091190108
460	0.41798180517336264
465	0.4139336408060178
470	0.40976850074057825
475	0.4033212562236691
480	0.3975552879351872
485	0.39012490450725734
490	0.381602881152461
495	0.3723567187755324
500	0.36244989396987654
505	0.354086866597725
510	0.34549024721543053
515	0.3360159765242908
520	0.32587415132257896
525	0.31615713587222255
530	0.3080895022821126
535	0.3026987926908854
540	0.29958860312109187
545	0.29826089230266384
550	0.29841633744406854
555	0.29728084107045327
560	0.29305345194564203
565	0.29047099846726515
570	0.29013961808604044
575	0.291908573312816
580	0.2968153439153439
585	0.3008473391668043
590	0.3081652644363476
595	0.31545040489175347
600	0.32082939008964423
605	0.3254595302271852
610	0.3257065308370044
615	0.325106150542371
620	0.3207304845814978
625	0.31812865497076026
630	0.32024249460938803
635	0.3237366241510684
640	0.3288797043084902
645	0.3368892414476946
650	0.34383269961977175
655	0.3510867445963829
660	0.3556175984121732
665	0.36026987673343613
670	0.3632725806451613
675	0.36544264003950183
680	0.365584310288156
685	0.36465913942995487
690	0.36602631985010475
695	0.3659206101843723
700	0.3656223479646211
705	0.3642442701190411
710	0.36438567187156373
715	0.36526392432908045
720	0.36458929534077783
725	0.36604716099598744
730	0.364085813377374
735	0.36533436692506455
740	0.36354444628190286
745	0.3634880958926706
750	0.36122166968549313
755	0.3612150148172539
760	0.3604645321010068
765	0.3588336252960943
770	0.3576442953020134
775	0.3560951310861424
780	0.3567265078840004
